"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    14.700   135.131  1031.439   244.166     7.759   245.189     4.207      1147
    14.700   135.275  1066.651   245.283     7.759   246.343     4.330      1147
    14.700   135.419  1102.024   246.399     7.759   247.497     4.453      1147
    14.700   135.563  1137.547   247.241     5.852   248.393     4.580      1147
    14.700   135.707  1173.161   247.799     3.879   249.022     4.711      1147
    14.700   135.851  1208.856   248.357     3.880   249.652     4.842      1147
    14.700   135.995  1244.631   248.915     3.879   250.282     4.973      1147
    14.700   136.139  1280.486   249.474     3.880   250.911     5.103      1147
    14.700   136.283  1316.421   250.032     3.879   251.541     5.233      1147
    14.700   136.426  1352.438   250.590     3.879   252.170     5.363      1147
    14.700   136.570  1388.533   251.148     3.880   252.800     5.493      1147
    14.700   136.714  1424.710   251.706     3.879   253.430     5.622      1147
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    14.600   128.948     0.541     5.985     0.000     5.996     0.090      1146
    14.600   129.106     1.760    10.077    31.761    10.104     0.174      1146
    14.600   129.265     3.636    13.775    23.369    13.816     0.263      1146
    14.600   129.423     6.177    18.207    28.005    18.259     0.338      1146
    14.600   129.581     9.363    22.153    24.937    22.220     0.421      1146
    14.600   129.739    13.228    26.699    28.731    26.783     0.494      1146
    14.600   129.898    18.049    34.345    48.325    34.438     0.524      1146
    14.600   130.056    24.473    47.839    85.276    47.947     0.510      1146
    14.600   130.214    32.616    56.199    52.827    56.335     0.579      1146
    14.600   130.372    46.353   107.195   322.287   107.366     0.432      1146
    14.600   130.531    66.914   141.176   214.747   141.385     0.473      1146
    14.600   130.689    90.441   155.842    92.690   156.087     0.579      1146
    14.600   130.847   115.559   162.790    43.911   163.062     0.709      1146
    14.600   131.005   142.112   173.412    67.129   173.693     0.818      1146
    14.600   131.164   170.243   181.875    53.475   182.175     0.935      1146
    14.600   131.322   199.859   195.356    85.198   195.676     1.021      1146
    14.600   131.480   231.417   200.790    34.341   201.150     1.150      1146
    14.600   131.638   263.258   201.680     5.624   202.096     1.303      1146
    14.600   131.796   295.245   202.557     5.541   203.031     1.454      1146
    14.600   131.955   327.351   203.260     4.446   203.804     1.606      1146
    14.600   132.113   359.580   204.094     5.266   204.698     1.757      1146
    14.600   132.271   391.941   204.933     5.307   205.599     1.906      1146
    14.600   132.429   424.434   205.739     5.092   206.471     2.056      1146
    14.600   132.588   457.077   208.516    17.548   209.331     2.184      1146
    14.600   132.746   490.545   213.122    29.111   214.066     2.292      1146
    14.600   132.904   524.412   214.834    10.822   215.922     2.429      1146
    14.600   133.062   558.520   216.239     8.878   217.482     2.568      1146
    14.600   133.221   592.978   219.450    20.289   220.796     2.686      1146
    14.600   133.379   628.013   222.038    16.354   223.435     2.811      1146
    14.600   133.537   663.224   223.011     6.154   224.459     2.955      1146
    14.600   133.695   698.590   223.985     6.154   225.484     3.098      1146
    14.600   133.854   734.620   234.303    65.200   235.856     3.115      1146
    14.600   134.012   771.930   236.753    15.486   238.343     3.239      1146
    14.600   134.170   809.578   239.229    15.646   240.853     3.361      1146
    14.600   134.328   847.710   242.000    17.510   243.660     3.479      1146
    14.600   134.486   886.102   243.227     7.756   244.931     3.618      1146
    14.600   134.645   924.684   244.417     7.520   246.165     3.756      1146
    14.600   134.803   963.454   245.607     7.519   247.399     3.894      1146
    14.600   134.961  1002.412   246.797     7.520   248.633     4.032      1146
    14.600   135.119  1041.558   247.987     7.520   249.867     4.168      1146
    14.600   135.278  1080.893   249.176     7.520   251.101     4.305      1146
    14.600   135.436  1120.416   250.366     7.520   252.335     4.440      1146
    14.600   135.594  1160.124   251.493     7.123   253.511     4.576      1146
    14.600   135.752  1199.979   252.191     4.408   254.281     4.719      1146
    14.600   135.911  1239.934   252.811     3.919   254.978     4.863      1146
    14.600   136.069  1279.986   253.431     3.919   255.675     5.006      1146
    14.600   136.227  1320.138   254.051     3.919   256.372     5.149      1146
    14.600   136.385  1360.387   254.671     3.919   257.069     5.292      1146
    14.600   136.544  1400.735   255.292     3.919   257.766     5.434      1146
    14.600   136.702  1441.180   255.912     3.919   258.463     5.576      1146
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    14.500   129.418     0.895    11.156     0.000    11.162     0.080      1145
    14.500   129.566     3.211    19.812    33.089    19.823     0.162      1145
    14.500   129.715     6.536    24.860    34.066    24.884     0.263      1145
    14.500   129.863    11.028    33.846    60.629    33.882     0.325      1145
    14.500   130.011    16.680    43.964    68.280    44.010     0.379      1145
    14.500   130.159    23.836    51.508    50.899    51.567     0.462      1145
    14.500   130.307    32.230    68.846   116.991    68.924     0.468      1145
    14.500   130.456    45.487   109.197   272.290   109.299     0.416      1145
    14.500   130.604    63.717   128.607   130.961   128.730     0.495      1145
    14.500   130.752    83.317   135.347    45.485   135.492     0.615      1145
    14.500   130.900   103.897   143.280    53.523   143.447     0.724      1145
    14.500   131.048   126.128   159.631   110.340   159.822     0.789      1145
    14.500   131.197   150.779   174.513   100.407   174.728     0.863      1145
    14.500   131.345   177.194   181.133    44.673   181.367     0.977      1145
    14.500   131.493   204.416   186.859    38.637   187.117     1.092      1145
    14.500   131.641   233.512   200.196    89.996   200.489     1.165      1145
    14.500   131.789   263.303   201.751    10.493   202.081     1.303      1145
    14.500   131.938   293.303   203.015     8.527   203.387     1.442      1145
    14.500   132.086   323.451   203.841     5.576   204.272     1.583      1145
    14.500   132.234   353.721   204.658     5.508   205.148     1.724      1145
    14.500   132.382   384.112   205.494     5.643   206.042     1.864      1145
    14.500   132.530   414.635   206.423     6.272   207.018     2.003      1145
    14.500   132.679   445.295   207.346     6.226   207.988     2.141      1145
    14.500   132.827   476.108   208.502     7.801   209.186     2.276      1145
    14.500   132.975   507.078   209.364     5.818   210.110     2.413      1145
    14.500   133.123   538.157   210.049     4.624   210.862     2.552      1145
    14.500   133.271   569.337   210.730     4.593   211.609     2.691      1145
    14.500   133.420   600.641   212.989    15.240   213.933     2.808      1145
    14.500   133.568   632.742   218.664    38.295   219.685     2.880      1145
    14.500   133.716   665.964   230.837    82.140   231.938     2.871      1145
    14.500   133.864   700.410   235.938    34.417   237.115     2.954      1145
    14.500   134.012   735.927   241.466    37.303   242.682     3.032      1145
    14.500   134.161   771.804   242.876     9.518   244.127     3.161      1145
    14.500   134.309   807.958   245.657    18.761   246.933     3.272      1145
    14.500   134.457   844.522   247.285    10.985   248.600     3.397      1145
    14.500   134.605   881.247   248.322     7.001   249.679     3.530      1145
    14.500   134.753   918.125   249.360     7.001   250.758     3.661      1145
    14.500   134.902   955.157   250.397     7.001   251.838     3.793      1145
    14.500   135.050   992.343   251.435     7.002   252.917     3.924      1145
    14.500   135.198  1029.683   252.473     7.001   253.996     4.054      1145
    14.500   135.346  1067.176   253.510     7.001   255.075     4.184      1145
    14.500   135.494  1104.823   254.517     6.798   256.126     4.314      1145
    14.500   135.643  1142.586   255.102     3.945   256.782     4.450      1145
    14.500   135.791  1180.435   255.687     3.945   257.437     4.585      1145
    14.500   135.939  1218.371   256.271     3.945   258.092     4.721      1145
    14.500   136.087  1256.394   256.856     3.945   258.748     4.856      1145
    14.500   136.235  1294.504   257.441     3.945   259.403     4.990      1145
    14.500   136.384  1332.699   258.025     3.945   260.059     5.125      1145
    14.500   136.532  1370.982   258.610     3.945   260.714     5.259      1145
    14.500   136.680  1409.351   259.194     3.945   261.370     5.392      1145
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    14.400   129.379     0.992     9.879     0.000     9.889     0.100      1144
    14.400   129.527     2.824    15.041    34.134    15.064     0.187      1144
    14.400   129.676     5.557    21.410    42.851    21.445     0.259      1144
    14.400   129.824     9.056    26.941    37.214    26.992     0.336      1144
    14.400   129.973    13.991    37.117    68.479    37.185     0.376      1144
    14.400   130.122    20.035    44.475    49.509    44.561     0.450      1144
    14.400   130.270    27.375    52.402    53.334    52.507     0.521      1144
    14.400   130.419    35.664    58.890    43.656    59.014     0.604      1144
    14.400   130.568    45.377    77.333   124.095    77.474     0.586      1144
    14.400   130.716    60.418   114.232   248.280   114.391     0.528      1144
    14.400   130.865    78.387   125.013    72.540   125.192     0.626      1144
    14.400   131.013    97.527   132.643    51.336   132.845     0.734      1144
    14.400   131.162   118.208   146.759    94.988   146.982     0.804      1144
    14.400   131.311   140.985   158.227    77.166   158.472     0.890      1144
    14.400   131.459   166.122   175.901   118.920   176.167     0.943      1144
    14.400   131.608   193.048   185.004    61.246   185.292     1.042      1144
    14.400   131.757   221.269   196.319    76.134   196.630     1.125      1144
    14.400   131.905   251.181   206.265    66.924   206.598     1.216      1144
    14.400   132.054   282.159   210.060    25.536   210.417     1.341      1144
