"TAGXLS","H_Kron_NN","H_Frei_NN","Q_Kron_1h","Q_Kron_3h","Q_Kron_6h"
40559.291666667,136.115,134.99,1678.6349755859,1689.3737860107,1711.3991305541
40559.333333333,136.07,134.9825,1648.7230548096,1656.3102467855,1672.8420163981
40559.375,136.06,134.99,1641.5727099609,1641.0656953939,1648.6879710897
40559.416666667,136.0475,135,1632.9013214111,1632.6723884074,1636.8690419006
40559.458333333,136.015,134.9975,1623.5431338501,1620.9168791707,1626.794633789
40559.5,135.9475,134.965,1606.306182251,1609.721513265,1615.3191962179
40559.541666667,135.9375,134.9775,1599.3152236938,1603.4700872294,1606.5958002472
40559.583333333,135.985,135.0125,1604.7888557434,1602.4496170298,1602.9598521296
40559.625,136.0025,135.0275,1603.2447716522,1604.0995160675,1603.2745665487
40559.666666667,135.9875,135.015,1604.2649208069,1602.4101202647,1603.2548181661
40559.708333333,135.9425,134.985,1599.720668335,1600.7566178894,1601.5833690771
40559.75,135.935,134.9775,1598.2842645264,1597.9085636902,1599.3325907898
40559.791666667,135.945,135.0025,1595.7207582092,1593.3908646647,1595.6497141775
40559.833333333,135.9575,135.025,1586.1675712585,1588.7511761474,1591.0710204061
40559.875,135.945,135.02,1584.3651989746,1589.6671111552,1589.2091436513
40559.916666667,135.945,134.995,1598.4685632324,1591.8334810384,1590.7502960968
40559.958333333,135.9325,135,1592.6666809082,1595.8476550293,1593.8405680339
40560,135.9425,135,1596.4077209473,1596.7194742839,1596.2835646566
40560.041666667,135.955,135,1601.0840209961,1595.7842142741,1596.251844279
40560.083333333,135.925,135,1589.8609008789,1591.6314599609,1593.7078371175
40560.125,135.905,134.99,1583.9494580078,1572.7467685954,1582.1891142782
40560.166666667,135.875,134.99,1544.4299468994,1551.0506726837,1561.8987206396
40560.208333333,135.8625,134.9925,1524.7726131439,1531.7466154734,1541.3986440786
40560.25,135.865,135,1526.037286377,1529.5065153758,1530.6265654246
40560.291666667,135.8725,135,1537.7096466064,1536.4127176921,1532.9596165339
40560.333333333,135.8775,135,1545.4912200928,1541.7771459961,1539.0949318441
40560.375,135.88,135.01,1542.1305712891,1545.6679327393,1543.7225393677
40560.416666667,135.88,135,1549.3820068359,1548.2925662994,1546.9802495194
40560.458333333,135.8675,134.9275,1553.3651207733,1553.9231555939,1551.1078609466
40560.5,135.8675,134.91,1559.0223391724,1553.7491930644,1553.8361743292
40560.541666667,135.8775,134.9875,1548.8601192474,1551.5109871674,1552.6300901159
40560.583333333,135.8975,135.0425,1546.6505030823,1555.8490346018,1553.6800108846
40560.625,135.9225,135.025,1572.0364814758,1550.2055597432,1553.0272971725
40560.666666667,135.865,134.9825,1531.9296946716,1534.6836450195,1542.4446023814
40560.708333333,135.84,134.9725,1500.0847589111,1500.8986332194,1517.7911391195
40560.75,135.825,134.9875,1470.6814460754,1463.7540735117,1482.3263533655
40560.791666667,135.7925,134.9925,1420.4960155487,1452.2410552215,1457.9975643666
40560.833333333,135.8225,134.99,1465.5457040405,1457.7405069733,1454.9907810974
40560.875,135.8425,135.005,1487.1798013306,1479.3091886393,1468.5248478063
40560.916666667,135.84,135.0025,1485.2020605469,1477.4252578735,1478.3672232564
40560.958333333,135.8225,135,1459.8939117431,1473.5329004923,1475.4790791829
40561,135.83,134.9925,1475.502729187,1473.241435852,1473.3871681722
40561.041666667,135.835,134.99,1484.327666626,1476.7324609884,1474.9869484202
40561.083333333,135.8275,134.995,1470.3669871521,1449.2922676087,1463.0123642986
40561.125,135.78,135.0075,1393.1821490479,1403.8882862854,1426.590276947
40561.166666667,135.74,135,1348.1157226563,1359.1780859375,1381.5331861115
40561.208333333,135.72,134.9825,1336.2363861084,1331.3624257406,1345.2702558391
40561.25,135.71,135,1309.735168457,1313.5878948212,1322.4751602809
40561.291666667,135.7125,135.0225,1294.7921298981,1290.9313079325,1302.2596013769
40561.333333333,135.7075,135.0475,1268.2666254425,1280.6816400655,1285.806473999
40561.375,135.7175,135.05,1278.9861648559,1277.8194343312,1279.2505371984
40561.416666667,135.72,135.045,1286.2055126953,1290.0665836588,1283.943008995
40561.458333333,135.73,135.0375,1305.0080734253,1296.7196111043,1293.3930973816
40561.5,135.73,135.045,1298.9452471924,1308.6863392131,1302.7029751587
40561.541666667,135.745,135.04,1322.1056970215,1312.8407563019,1310.7635477575
40561.583333333,135.7525,135.0575,1317.4713246918,1321.6954930369,1317.2681246694
40561.625,135.77,135.075,1325.5094573975,1326.3036516063,1323.9995723216
40561.666666667,135.775,135.07,1335.9301727295,1326.5696079509,1326.4366297786
40561.708333333,135.7675,135.08,1318.2691937256,1323.0116170247,1324.7906124878
40561.75,135.76,135.0725,1314.8354846191,1323.6038332113,1323.307725118
40561.791666667,135.77,135.06,1337.7068212891,1330.8470848592,1327.2254590353
40561.833333333,135.775,135.065,1339.9989486694,1328.3462565104,1329.5966706848
40561.875,135.7525,135.07,1307.3329995727,1321.3991129557,1324.872684733
40561.916666667,135.76,135.07,1316.865390625,1306.8531133016,1314.1261131287
40561.958333333,135.7375,135.06,1296.360949707,1306.8546302795,1306.8538717905
40562,135.735,135.0425,1307.3375505066,1294.5113818868,1300.6830060832
40562.041666667,135.715,135.045,1279.8356454468,1270.768103892,1282.6397428894
40562.083333333,135.67,135.05,1225.1311157226,1234.5962446085,1252.6821742503
40562.125,135.645,135.05,1198.8219726562,1202.3298583984,1218.4630515035
40562.166666667,135.63,135.05,1183.0364868164,1187.4213439941,1194.8756011963
40562.208333333,135.6275,135.05,1180.4055725097,1182.1595153808,1184.7904296874
40562.25,135.63,135.05,1183.0364868164,1189.1752868652,1185.667401123
40562.291666667,135.65,135.05,1204.0838012695,1199.1659851074,1194.1706359863
40562.333333333,135.66,135.055,1210.3776672363,1206.8697814941,1203.0178833007
40562.375,135.66,135.06,1206.1478759765,1215.1365544637,1211.0031679789
40562.416666667,135.6775,135.055,1228.8841201782,1229.3445340474,1222.2405442556
40562.458333333,135.705,135.0625,1253.0016059876,1243.0523149109,1236.1984244791
40562.5,135.71,135.0775,1247.2712185669,1245.051060435,1244.0516876729
40562.541666667,135.705,135.085,1234.8803567505,1235.5540041097,1240.3025322723
40562.583333333,135.7,135.09,1224.5104370117,1234.3100523885,1234.9320282491
40562.625,135.715,135.09,1243.5393634033,1264.4338394673,1249.3719459279
40562.666666667,135.765,135.0675,1325.251717987,1317.0160844421,1290.7249619547
40562.708333333,135.815,135.0825,1382.257171936,1369.975864919,1343.4959746806
40562.75,135.82,135.0675,1402.418704834,1393.3918503316,1381.6838576253
40562.791666667,135.785,135.0125,1395.4996742249,1392.7545663961,1393.0732083639
40562.833333333,135.7225,134.93,1380.3453201294,1363.9047649638,1378.32966568
40562.875,135.665,134.9325,1315.8693005371,1319.4812293498,1341.6929971568
40562.916666667,135.62,134.9425,1262.2290673828,1267.6444185384,1293.5628239441
40562.958333333,135.59,134.95,1224.8348876953,1237.2996142578,1252.4720163981
40563,135.59,134.95,1224.8348876953,1237.8589569092,1237.5792855835
40563.041666667,135.6275,134.95,1263.9070953369,1250.9543640137,1244.4066604615
40563.083333333,135.6375,134.9625,1264.1211090088,1255.9448966471,1253.4496303304
40563.125,135.635,134.99,1239.8064855957,1246.1041861979,1251.0245414225
40563.166666667,135.6375,135,1234.3849639892,1234.9804201253,1240.5423031616
40563.208333333,135.6425,135.01,1230.749810791,1231.6353586832,1233.3078894043
40563.25,135.65,135.02,1229.7713012695,1230.9487131754,1231.2920359293
40563.291666667,135.6525,135.02,1232.3250274658,1231.918358612,1231.4335358937
40563.333333333,135.6475,135.0125,1233.6587471008,1236.325134023,1234.1217463175
40563.375,135.665,135.0225,1242.9916275024,1233.7487248738,1235.0369294484
40563.416666667,135.6675,135.0475,1224.5958000183,1234.2995264689,1234.0241256714
40563.458333333,135.6575,135.0225,1235.311151886,1202.365197347,1218.332361908
40563.5,135.585,135.035,1147.1886401367,1173.8123706563,1188.0887840016
40563.541666667,135.5625,135.015,1138.9373199463,1144.428629659,1159.1205001577
40563.583333333,135.5675,135.0125,1147.159928894,1135.9756952921,1140.2021624756
40563.625,135.55,135.0175,1121.8298370361,1125.9350102742,1130.9553527831
40563.666666667,135.535,135.0125,1108.8152648926,1116.6904650879,1121.3127376811
40563.708333333,135.54,135.0075,1119.4262933349,1118.6337640381,1117.662114563
40563.75,135.545,135.005,1127.6597338867,1120.99690979,1119.8153369141
40563.791666667,135.535,135.005,1115.9047021484,1118.0545413208,1119.5257255554
40563.833333333,135.5325,135.0075,1110.5991879272,1115.9073365275,1116.9809389242
40563.875,135.5475,135.015,1121.2181195069,1115.9111744181,1115.9092554728
40563.916666667,135.545,135.0175,1115.9162158203,1117.8874228923,1116.8992986552
40563.958333333,135.5475,135.02,1116.5279333496,1120.2712556966,1119.0793392945
40564,135.5575,135.02,1128.3696179199,1129.5735694376,1124.9224125671
40564.041666667,135.5725,135.0225,1143.8231570434,1136.5861516316,1133.0798605346
40564.083333333,135.575,135.0325,1137.5656799316,1135.6802072143,1136.133179423
40564.125,135.565,135.0325,1125.651784668,1126.6446092733,1131.1624082438
40564.166666667,135.5575,135.0325,1116.7163632202,1117.7091878255,1122.1768985494
40564.208333333,135.5525,135.0325,1110.7594155884,1106.2103253174,1111.9597565715
40564.25,135.54,135.0375,1091.1551971435,1096.5487950643,1101.3795601909
40564.291666667,135.545,135.0475,1087.7317724609,1089.7607480875,1093.1547715759
40564.333333333,135.555,135.0575,1090.3952746582,1091.5171600342,1090.6389540609
40564.375,135.56,135.0575,1096.4244329834,1098.2013623047,1094.8592611695
40564.416666667,135.5675,135.055,1107.7843792724,1112.0269801839,1105.1141712443
40564.458333333,135.5875,135.055,1131.8721282959,1124.8269936116,1118.4269868977
40564.5,135.5975,135.065,1134.8244732666,1136.6285007731,1130.7277471924
40564.541666667,135.605,135.065,1143.1889007568,1137.8646620687,1137.2465814209
40564.583333333,135.6,135.0675,1135.5806121826,1133.3435375976,1135.6040998332
40564.625,135.5825,135.06,1121.2610998535,1120.4141851807,1126.8788613892
40564.666666667,135.555,135.0425,1104.4008435059,1116.1117514038,1118.2629682923
40564.708333333,135.5625,135.0325,1122.673310852,1130.7764871216,1123.4441192627
40564.75,135.5925,135.025,1165.2553070068,1153.3759211222,1142.0762041219
40564.791666667,135.6025,135.03,1172.1991455078,1171.3930923462,1162.3845067342
40564.833333333,135.6025,135.025,1176.7248245239,1172.3111165364,1171.8521044413
40564.875,135.605,135.0375,1168.0093795776,1165.1562846883,1168.7337006124
40564.916666667,135.5975,135.0475,1150.7346499634,1155.9800909424,1160.5681878154
40564.958333333,135.6,135.0525,1149.1962432861,1139.4517284139,1147.7159096782
40565,135.5725,135.05,1118.4242919922,1124.4510432943,1131.9513858541
40565.041666667,135.56,135.0475,1105.7325946045,1108.4515736898,1116.4513084921
40565.083333333,135.5425,135.03,1101.1978344726,1102.7094211832,1105.5804974365
40565.125,135.5425,135.03,1101.1978344726,1101.1978344726,1101.9536278279
40565.166666667,135.5425,135.03,1101.1978344726,1098.8209953816,1100.0094149271
40565.208333333,135.5225,135.0125,1094.0673171997,1093.1276744588,1095.9743349202
40565.25,135.51,135.0075,1084.1178717041,1083.4356017049,1088.2816380818
40565.291666667,135.51,135.02,1072.1216162109,1072.3158939616,1077.8757478333
40565.333333333,135.5125,135.035,1060.7081939697,1066.9013149007,1069.6086044312
40565.375,135.5225,135.04,1067.8741345215,1065.8957063802,1066.3985106405
40565.416666667,135.5275,135.045,1069.1047906494,1063.1066962687,1064.5012013245
40565.458333333,135.5075,135.0375,1052.3411636352,1046.3216346486,1054.7141654586
40565.5,135.485,135.0425,1017.5189496613,1040.5406847382,1043.4311596934
40565.541666667,135.505,135.035,1051.761940918,1024.0954034297,1032.318044084
40565.583333333,135.4575,135.0175,1003.0053197098,1017.4110044479,1020.7532039388
40565.625,135.445,135.005,997.46575271605,997.50173352559,1007.4563689867
40565.666666667,135.4175,134.9725,992.03412815092,992.59481889087,995.04827620823
40565.708333333,135.405,134.96,988.28457580565,990.77466002146,991.68473945617
40565.75,135.425,134.9825,992.00527610781,987.05883262635,988.91674632391
40565.791666667,135.4225,134.99,980.88664596558,995.0005282847,991.02968045552
40565.833333333,135.445,134.99,1012.1096627807,997.62174161273,996.31113494871
40565.875,135.445,135.0025,999.8689160919,1001.2357922617,999.42876693721
40565.916666667,135.4375,135,991.72879791259,999.0664257431,1000.1511090024
40565.958333333,135.4525,135.0075,1005.6015632248,993.58074471792,996.32358523051
40566,135.435,135.005,983.41187301636,981.38311949412,987.48193210602
40566.041666667,135.42,135.0125,955.13592224119,967.5207802836,974.45194988886
40566.083333333,135.44,135.0325,964.01454559325,946.65144414264,957.08611221312
40566.125,135.4075,135.03,920.80386459349,921.52927973428,934.09036193846
40566.166666667,135.3375,134.97,879.76942901611,904.69121983845,913.11024978636
40566.208333333,135.31,134.9075,913.50036590576,897.12102390289,900.90612187067
40566.25,135.2625,134.8525,898.09327678679,901.92969242094,899.52535816191
40566.291666667,135.225,134.8,894.19543457028,882.49942256925,892.2145574951
40566.333333333,135.1575,134.735,855.20955635069,874.79476851143,878.64709554034
40566.375,135.1375,134.6675,874.97931461332,867.940427831,871.36759817121
40566.416666667,135.1225,134.6375,873.63241252899,879.96055552163,873.95049167631
40566.458333333,135.125,134.615,891.26993942259,899.33904051462,889.64979801813
40566.5,135.155,134.61,933.11476959227,921.46292026519,910.40098038991
40566.541666667,135.1725,134.6375,940.00405178072,956.21243305207,938.83767665863
40566.583333333,135.235,134.685,995.51847778321,966.09867699941,961.15555502574
40566.625,135.2325,134.7275,962.77350143431,979.16555770873,972.63211735407
40566.666666667,135.26,134.7525,979.20469390867,967.72617090859,973.44586430866
40566.708333333,135.2625,134.78,961.20031738279,972.73201615649,970.22909353254
40566.75,135.2875,134.8025,977.79103717801,985.7133520889,979.2226841227
40566.791666667,135.3275,134.8175,1018.1487017059,1011.6348666,998.67410934445
40566.833333333,135.3625,134.8475,1038.9648609161,1037.3346924845,1024.4847795423
40566.875,135.39,134.8725,1054.8905148315,1051.1965705617,1044.2656315231
40566.916666667,135.42,134.91,1059.7343359375,1039.1431587219,1045.1698646418
40566.958333333,135.41,134.9525,1002.8046253967,1018.0523839823,1028.5977713521
40567,135.4075,134.96,991.61819061277,974.06524998981,996.05881698606
40567.041666667,135.355,134.95,927.77293395995,936.88026641845,955.47275820413
40567.083333333,135.3025,134.9175,891.24967468263,899.16038820902,918.02032731373
40567.125,135.255,134.8625,878.45855598447,878.31830640157,888.7393473053
40567.166666667,135.2175,134.82,865.2466885376,864.21921834309,871.26876237233
40567.208333333,135.175,134.7725,848.9524105072,847.37483772277,855.79702803293
40567.25,135.135,134.73,827.92541412352,853.53620165507,850.45551968892
40567.291666667,135.145,134.67,883.73078033449,874.65786432902,864.09703299205
40567.333333333,135.155,134.645,912.31739852904,902.97132813772,888.81459623337
40567.375,135.1475,134.6275,912.86580554963,912.38142823537,907.67637818654
40567.416666667,135.1525,134.64,911.96108062745,917.63853303273,915.00998063405
40567.458333333,135.17,134.6525,928.08871292112,919.52082993825,918.57968148549
40567.5,135.1775,134.6875,918.51269626618,931.43184810638,925.47633902231
40567.541666667,135.2225,134.73,947.69413513183,922.37853318532,926.90519064585
40567.583333333,135.2225,134.7875,900.92876815795,901.94207855224,912.16030586878
40567.625,135.21,134.8175,857.20333236695,882.54604044597,892.2440594991
40567.666666667,135.24,134.8275,889.506020813,882.85353561402,882.69978803
40567.708333333,135.27,134.86,901.8512536621,906.37842300414,894.61597930908
40567.75,135.29,134.8625,927.77799453732,937.49727747598,921.93785024006
40567.791666667,135.34,134.8775,982.86258422851,959.24379328408,948.37053538003
40567.833333333,135.365,134.9275,967.09080108642,972.11459448496,965.67919388452
40567.875,135.4025,134.9775,966.39039813996,951.44477392833,961.77968420665
40567.916666667,135.3975,135.015,920.85312255861,926.12165004731,938.78321198782
40567.958333333,135.4,135.05,891.12142944335,904.1074915568,915.11457080206
40568,135.41,135.055,900.34792266844,881.77447662351,892.94098409016
40568.041666667,135.355,135.0175,853.85407775875,855.09464238482,868.43455950417
40568.083333333,135.295,134.975,811.08192672727,827.77277745563,841.43370992023
40568.125,135.255,134.92,818.38232788086,815.6383910624,821.70558425902
40568.166666667,135.2,134.845,817.45091857908,808.99999821981,812.31919464111
